recency,history,mens,womens,newbie,zip_code,channel,segment,treatment,visit,conversion,spend,uplift_score,p_t,p_c,uplift_segment
10,29.99,0,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.07243557,0.13275556,0.060319994,Sure Things
7,424.87,1,0,0,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.033317834,0.13614154,0.102823704,Needs Attention
1,1219.09,0,1,1,Rural,Web,Womens E-Mail,1,0,0,0.0,0.14710799,0.27286658,0.12575859,Persuadables
10,330.48,0,1,0,Urban,Web,No E-Mail,0,0,0,0.0,0.021590203,0.1454407,0.123850495,Needs Attention
7,73.06,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.024785012,0.100403324,0.07561831,Needs Attention
2,46.04,0,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.05178806,0.13320653,0.08141847,Sure Things
2,756.88,1,1,1,Urban,Phone,No E-Mail,0,1,0,0.0,0.004581988,0.1721988,0.16761681,Needs Attention
8,194.71,1,0,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,-0.003156513,0.09184327,0.09499978,Lost Causes
5,48.49,0,1,0,Rural,Phone,No E-Mail,0,0,0,0.0,0.08411569,0.20315418,0.119038485,Persuadables
10,50.49,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.09220338,0.17740409,0.08520071,Persuadables
3,29.99,1,0,1,Rural,Phone,No E-Mail,0,0,0,0.0,-0.032180913,0.082284525,0.11446544,Lost Causes
1,265.54,1,0,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.06968811,0.2869888,0.21730068,Sure Things
2,370.56,1,1,0,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.017648622,0.22686355,0.20921493,Needs Attention
2,102.48,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.039059788,0.13071382,0.09165403,Needs Attention
4,915.81,0,1,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.07176375,0.15449269,0.082728945,Sure Things
1,103.39,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.007333711,0.12400793,0.11667422,Needs Attention
12,115.15,0,1,0,Urban,Web,Womens E-Mail,1,1,0,0.0,0.12903997,0.23615244,0.10711246,Persuadables
5,49.04,0,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.089758456,0.12572494,0.03596649,Persuadables
2,430.04,1,1,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.06774534,0.2529576,0.18521227,Sure Things
1,29.99,0,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.08078658,0.15127002,0.07048344,Persuadables
9,289.52,0,1,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.07637936,0.09799185,0.02161249,Sure Things
9,164.34,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,-0.004258722,0.09054373,0.094802454,Lost Causes
4,310.89,1,1,0,Rural,Multichannel,No E-Mail,0,1,1,328.36,-0.16540214,0.26854303,0.43394518,Lost Causes
3,240.97,1,1,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.12851012,0.21734622,0.08883611,Persuadables
10,285.14,1,1,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.14322677,0.1977538,0.054527022,Persuadables
1,29.99,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.10921556,0.33389297,0.22467741,Persuadables
2,57.9,0,1,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.089673586,0.2137771,0.12410351,Persuadables
12,230.14,1,0,0,Rural,Web,No E-Mail,0,0,0,0.0,0.166214,0.31655273,0.15033872,Persuadables
7,82.12,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,3.3974648e-06,0.11924087,0.119237475,Needs Attention
1,899.81,1,0,1,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.014909044,0.15801245,0.1431034,Needs Attention
1,60.08,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.021996677,0.09612294,0.074126266,Needs Attention
10,29.99,1,0,1,Rural,Phone,Womens E-Mail,1,0,0,0.0,0.013639834,0.052648105,0.03900827,Needs Attention
4,138.74,0,1,1,Rural,Web,No E-Mail,0,0,0,0.0,0.07724661,0.13670577,0.05945917,Sure Things
2,70.45,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.035521865,0.12811288,0.09259102,Needs Attention
1,154.73,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,0.0035065114,0.1617334,0.15822689,Needs Attention
9,62.0,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,0.023518637,0.118282594,0.09476396,Needs Attention
3,49.73,1,0,1,Rural,Web,Womens E-Mail,1,0,0,0.0,0.015900552,0.16350716,0.14760661,Needs Attention
2,30.39,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.023400139,0.070787326,0.047387186,Needs Attention
1,1466.51,1,1,1,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.07623035,0.33027816,0.2540478,Sure Things
5,642.23,0,1,1,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.05471489,0.13378617,0.07907128,Sure Things
11,352.72,1,0,0,Rural,Web,Womens E-Mail,1,0,0,0.0,0.1480795,0.32489198,0.17681248,Persuadables
2,215.38,1,1,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.09190178,0.20702213,0.11512035,Persuadables
12,29.99,0,1,0,Rural,Phone,Womens E-Mail,1,0,0,0.0,0.0633512,0.17290536,0.10955416,Sure Things
10,339.64,0,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.017571427,0.08361993,0.0660485,Needs Attention
11,172.39,0,1,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.09414388,0.18448386,0.09033997,Persuadables
8,512.63,0,1,1,Urban,Web,No E-Mail,0,1,0,0.0,0.03952253,0.12935543,0.0898329,Needs Attention
8,35.49,0,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.06843228,0.11906496,0.050632678,Sure Things
2,235.56,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.012244254,0.11915271,0.106908455,Needs Attention
2,354.23,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.030860111,0.23613758,0.20527747,Needs Attention
9,78.99,0,1,0,Urban,Web,No E-Mail,0,0,0,0.0,0.14009339,0.21467812,0.07458473,Persuadables
7,211.23,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,-0.028120749,0.100618534,0.12873928,Lost Causes
2,279.26,1,1,0,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.052382305,0.25106338,0.19868107,Sure Things
6,126.02,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.056547143,0.1747089,0.11816176,Sure Things
5,258.75,0,1,0,Urban,Phone,No E-Mail,0,1,0,0.0,0.031267762,0.15228216,0.1210144,Needs Attention
1,370.88,1,0,0,Rural,Phone,No E-Mail,0,0,0,0.0,-0.1186772,0.13737121,0.2560484,Lost Causes
9,81.25,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.17144758,0.2520335,0.080585934,Persuadables
10,34.49,0,1,0,Surburban,Web,Womens E-Mail,1,1,0,0.0,0.12143103,0.21228792,0.09085689,Persuadables
1,931.25,1,0,1,Urban,Web,Womens E-Mail,1,0,0,0.0,-0.08093658,0.16115987,0.24209645,Lost Causes
5,333.99,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.049727477,0.16902168,0.119294204,Sure Things
10,76.32,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.011112414,0.07583445,0.06472204,Needs Attention
1,898.17,1,1,1,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.1453016,0.3467802,0.20147862,Persuadables
5,144.12,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.064551815,0.11176704,0.047215227,Sure Things
1,149.23,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,-0.01702851,0.1603633,0.17739181,Lost Causes
9,223.1,0,1,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.034916356,0.15479362,0.119877264,Needs Attention
10,115.01,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.08313013,0.15076616,0.067636035,Persuadables
3,126.84,1,0,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.0061884075,0.113970004,0.1077816,Needs Attention
10,61.79,1,0,1,Urban,Web,Womens E-Mail,1,0,0,0.0,-0.014661878,0.03724324,0.051905118,Lost Causes
2,220.3,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.04602228,0.17372717,0.12770489,Sure Things
11,86.92,0,1,0,Surburban,Web,No E-Mail,0,1,0,0.0,0.16062312,0.28880277,0.12817965,Persuadables
3,303.84,1,1,1,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.055358246,0.18442819,0.12906994,Sure Things
10,128.76,0,1,0,Surburban,Web,No E-Mail,0,1,0,0.0,0.052521035,0.14395502,0.09143399,Sure Things
1,547.69,1,1,1,Rural,Multichannel,No E-Mail,0,1,0,0.0,0.13025007,0.40061733,0.27036726,Persuadables
2,184.69,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.032218713,0.09196067,0.059741955,Needs Attention
10,48.47,1,0,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,-0.0076303333,0.043830328,0.05146066,Lost Causes
4,155.31,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.057333633,0.11572394,0.058390304,Sure Things
8,165.12,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,0.0040775537,0.14650373,0.14242618,Needs Attention
2,76.53,1,0,0,Rural,Web,Womens E-Mail,1,1,0,0.0,0.09546307,0.2367265,0.14126343,Persuadables
3,696.6,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.14114657,0.21248752,0.07134094,Persuadables
10,387.8,0,1,0,Urban,Web,No E-Mail,0,0,0,0.0,0.09042862,0.22512718,0.13469855,Persuadables
2,522.03,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.047902152,0.10944361,0.06154146,Sure Things
2,240.71,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.02327177,0.11808384,0.09481207,Needs Attention
10,65.07,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.0011227205,0.020043535,0.018920815,Needs Attention
11,331.6,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.0059425123,0.03976144,0.033818927,Needs Attention
11,29.99,1,0,0,Urban,Web,Womens E-Mail,1,0,0,0.0,-0.005759239,0.094249055,0.100008294,Lost Causes
1,294.84,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.045949638,0.27667928,0.23072964,Sure Things
1,350.47,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,-0.060226053,0.16645774,0.2266838,Lost Causes
11,100.18,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.1470643,0.2464013,0.099337004,Persuadables
10,64.86,0,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.026892722,0.09021074,0.06331802,Needs Attention
6,181.99,0,1,0,Rural,Web,Womens E-Mail,1,1,0,0.0,0.030108243,0.24175951,0.21165127,Needs Attention
12,31.37,0,1,1,Rural,Web,Womens E-Mail,1,1,0,0.0,0.10716036,0.17630534,0.06914498,Persuadables
6,29.99,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.0017313361,0.11733767,0.11560633,Needs Attention
10,29.99,0,1,0,Urban,Web,No E-Mail,0,0,0,0.0,0.07641702,0.17606829,0.09965127,Sure Things
8,64.36,1,0,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,-0.029775947,0.06267723,0.092453174,Lost Causes
9,49.91,0,1,0,Rural,Web,Womens E-Mail,1,0,0,0.0,0.16580623,0.25960115,0.093794905,Persuadables
5,1036.16,1,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.06050031,0.25304294,0.19254263,Sure Things
1,825.66,1,0,1,Rural,Web,Womens E-Mail,1,0,0,0.0,-0.07115649,0.20656447,0.27772096,Lost Causes
7,126.82,1,0,0,Urban,Web,No E-Mail,0,1,0,0.0,-0.013067968,0.120085485,0.13315345,Lost Causes
2,29.99,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.014908701,0.2530499,0.23814121,Needs Attention
4,43.09,0,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.08310599,0.16225155,0.07914556,Persuadables
3,859.16,1,1,1,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.09957804,0.3035482,0.20397015,Persuadables
2,678.04,1,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.15215841,0.27481666,0.122658245,Persuadables
4,175.1,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,-0.011815049,0.1173716,0.12918665,Lost Causes
2,65.16,0,1,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.050284587,0.12015569,0.069871105,Sure Things
5,346.76,0,1,0,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.06143108,0.16329333,0.10186225,Sure Things
4,165.83,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.06578352,0.1505732,0.08478967,Sure Things
12,109.17,0,1,0,Surburban,Web,Womens E-Mail,1,1,0,0.0,0.18211627,0.2701319,0.08801562,Persuadables
8,43.4,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.08216576,0.13039975,0.04823399,Persuadables
2,545.81,1,1,1,Rural,Web,No E-Mail,0,1,0,0.0,0.12734964,0.42689562,0.29954597,Persuadables
1,408.19,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.024216533,0.16838288,0.14416635,Needs Attention
3,66.29,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.0117826685,0.071710035,0.059927367,Needs Attention
7,346.65,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.026082441,0.109765776,0.083683334,Needs Attention
7,106.29,0,1,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.13446885,0.24348179,0.109012924,Persuadables
4,120.72,0,1,0,Rural,Phone,No E-Mail,0,0,0,0.0,-0.015318155,0.13324347,0.14856163,Lost Causes
3,458.41,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.014140725,0.2173904,0.20324968,Needs Attention
1,724.79,0,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.05315911,0.15786645,0.10470734,Sure Things
2,356.79,1,0,0,Surburban,Multichannel,No E-Mail,0,0,0,0.0,-0.028901733,0.108473815,0.13737555,Lost Causes
3,173.22,0,1,1,Rural,Web,No E-Mail,0,0,0,0.0,0.1046194,0.20780458,0.10318518,Persuadables
8,29.99,0,1,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.083646074,0.1343151,0.050669033,Persuadables
10,29.99,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,0.011083849,0.09346843,0.08238458,Needs Attention
2,576.85,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.041224986,0.105680026,0.06445504,Needs Attention
5,72.1,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.02944544,0.07602013,0.04657469,Needs Attention
7,164.49,0,1,0,Rural,Web,Womens E-Mail,1,0,0,0.0,0.05758384,0.23468918,0.17710534,Sure Things
7,69.82,0,1,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.06464205,0.16263649,0.09799444,Sure Things
1,644.41,1,0,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,-0.031610712,0.081539266,0.11314998,Lost Causes
4,396.8,0,1,0,Urban,Web,No E-Mail,0,0,0,0.0,0.06716718,0.21008575,0.14291857,Sure Things
8,249.43,1,0,0,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.007179253,0.09182482,0.08464557,Needs Attention
7,389.34,0,1,0,Rural,Multichannel,Womens E-Mail,1,1,0,0.0,0.08852735,0.23970793,0.15118058,Persuadables
3,472.46,1,0,0,Rural,Multichannel,No E-Mail,0,0,0,0.0,-0.090344146,0.1551041,0.24544825,Lost Causes
1,789.45,1,1,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.10910472,0.31895506,0.20985034,Persuadables
2,356.6,1,0,0,Rural,Web,Womens E-Mail,1,0,0,0.0,-0.018450186,0.22612534,0.24457553,Lost Causes
10,750.52,1,0,1,Surburban,Multichannel,No E-Mail,0,0,0,0.0,-0.0387237,0.055421084,0.094144784,Lost Causes
2,1013.3,1,1,1,Surburban,Multichannel,No E-Mail,0,1,0,0.0,0.14305125,0.3242917,0.18124045,Persuadables
1,1045.59,1,0,1,Urban,Multichannel,Womens E-Mail,1,1,0,0.0,0.042182818,0.16486964,0.12268682,Sure Things
6,29.99,1,0,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.03274054,0.08194542,0.04920488,Needs Attention
4,328.59,0,1,0,Surburban,Multichannel,Womens E-Mail,1,1,0,0.0,0.00017926097,0.14042611,0.14024685,Needs Attention
7,29.99,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.03417232,0.057943694,0.023771374,Needs Attention
2,686.37,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.094486825,0.21498178,0.120494954,Persuadables
11,29.99,0,1,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.05733195,0.19262975,0.1352978,Sure Things
9,299.53,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.04235602,0.16308594,0.120729916,Sure Things
1,70.21,0,1,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.14806607,0.2571211,0.109055005,Persuadables
8,445.75,1,1,0,Urban,Multichannel,No E-Mail,0,1,0,0.0,0.076919615,0.2350094,0.15808979,Sure Things
5,382.68,0,1,0,Urban,Web,No E-Mail,0,1,1,91.75,0.077250525,0.22848392,0.15123339,Sure Things
2,613.14,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.010317653,0.09172234,0.081404686,Needs Attention
9,41.41,1,0,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.028044809,0.062183242,0.034138434,Needs Attention
6,632.63,1,0,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.011025012,0.09684838,0.08582337,Needs Attention
5,327.44,1,1,0,Surburban,Web,Womens E-Mail,1,1,0,0.0,-0.017880097,0.18516424,0.20304434,Lost Causes
5,466.7,1,1,0,Rural,Web,No E-Mail,0,0,0,0.0,-0.17533484,0.27600434,0.4513392,Lost Causes
1,880.21,1,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.04044284,0.25114107,0.21069823,Needs Attention
1,147.25,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,-0.032584377,0.12203684,0.15462121,Lost Causes
3,29.99,1,0,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.02160731,0.06782825,0.046220943,Needs Attention
2,665.05,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.06260671,0.17435423,0.11174752,Sure Things
8,69.52,0,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.0763079,0.098972015,0.022664115,Sure Things
2,802.64,1,1,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.095603675,0.25311652,0.15751284,Persuadables
10,218.84,1,1,0,Rural,Web,No E-Mail,0,0,0,0.0,-0.006859094,0.32766572,0.3345248,Lost Causes
9,776.96,1,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.10487126,0.24256577,0.13769451,Persuadables
6,85.48,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.057149023,0.11374564,0.056596614,Sure Things
10,29.99,0,1,1,Surburban,Web,No E-Mail,0,1,0,0.0,0.056088354,0.102211796,0.04612344,Sure Things
4,29.99,0,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.10595037,0.20945342,0.10350305,Persuadables
2,29.99,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.038762897,0.14393102,0.10516812,Needs Attention
1,33.58,1,0,1,Surburban,Phone,No E-Mail,0,1,0,0.0,-0.0068503246,0.08322614,0.09007646,Lost Causes
2,75.93,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.07560747,0.18232082,0.10671335,Sure Things
8,29.99,0,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.083646074,0.1343151,0.050669033,Persuadables
12,29.99,0,1,1,Surburban,Web,Womens E-Mail,1,1,0,0.0,0.08324518,0.12230251,0.03905733,Persuadables
11,103.05,0,1,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.10079266,0.20696035,0.10616769,Persuadables
1,80.99,1,0,0,Rural,Phone,Womens E-Mail,1,0,0,0.0,-0.040153906,0.13497622,0.17513013,Lost Causes
5,89.57,0,1,0,Rural,Phone,Womens E-Mail,1,0,0,0.0,0.050763816,0.20800121,0.1572374,Sure Things
2,29.99,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.019288093,0.17119002,0.15190193,Needs Attention
1,325.37,0,1,0,Urban,Web,No E-Mail,0,1,0,0.0,0.12137562,0.291787,0.17041138,Persuadables
3,60.03,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.09526409,0.14577489,0.050510798,Persuadables
4,1310.05,0,1,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.024277456,0.13111661,0.10683916,Needs Attention
9,195.03,0,1,0,Rural,Web,No E-Mail,0,0,0,0.0,0.14150925,0.27558094,0.1340717,Persuadables
1,433.62,1,1,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.15617464,0.29932126,0.14314662,Persuadables
1,31.34,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.028433919,0.17524274,0.14680882,Needs Attention
10,257.31,1,0,0,Rural,Multichannel,No E-Mail,0,0,0,0.0,0.076797545,0.21775533,0.14095779,Sure Things
1,220.48,1,1,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.10987398,0.25555262,0.14567864,Persuadables
10,208.64,1,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.14959846,0.18292,0.03332153,Persuadables
5,146.94,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.009956166,0.073271304,0.06331514,Needs Attention
1,29.99,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,-0.03775879,0.11597065,0.15372944,Lost Causes
5,29.99,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.06554728,0.11152217,0.045974888,Sure Things
10,66.96,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,-0.02503699,0.030150011,0.055187,Lost Causes
11,146.82,1,0,0,Rural,Web,No E-Mail,0,0,0,0.0,-0.032518968,0.15021329,0.18273225,Lost Causes
4,318.56,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,-0.031287782,0.11309738,0.14438516,Lost Causes
8,56.0,1,0,1,Rural,Web,Womens E-Mail,1,1,0,0.0,-0.0060515106,0.12557964,0.13163115,Lost Causes
6,118.9,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,-0.0031548962,0.09207317,0.09522807,Lost Causes
7,226.45,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.04133977,0.109047875,0.067708105,Sure Things
8,133.92,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.01197318,0.10037027,0.08839709,Needs Attention
6,46.92,0,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.07919961,0.12714618,0.047946576,Sure Things
10,475.95,0,1,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.029270198,0.08718454,0.057914343,Needs Attention
8,55.18,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.0027443916,0.13472201,0.13197762,Needs Attention
11,642.1,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,-0.009314373,0.0871735,0.09648787,Lost Causes
10,36.89,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.069681205,0.10935007,0.039668866,Sure Things
11,158.23,0,1,0,Rural,Web,Womens E-Mail,1,0,0,0.0,0.054510653,0.20567934,0.15116869,Sure Things
10,192.02,1,0,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.0043990165,0.05070652,0.046307504,Needs Attention
8,96.18,0,1,0,Surburban,Phone,No E-Mail,0,1,1,246.9,0.072277255,0.16927908,0.09700183,Sure Things
6,140.79,1,0,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.051992744,0.073680304,0.021687558,Sure Things
9,488.98,1,1,0,Rural,Web,Womens E-Mail,1,0,0,0.0,-0.03679204,0.27966133,0.31645337,Lost Causes
3,29.99,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.056551985,0.12778395,0.07123197,Sure Things
6,70.25,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.083422795,0.1718679,0.08844511,Persuadables
1,29.99,0,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.0478763,0.18014075,0.13226445,Sure Things
2,274.0,0,1,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.07802696,0.14630905,0.06828209,Sure Things
6,576.55,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.0678492,0.13678382,0.06893463,Sure Things
6,128.51,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.078651376,0.1645277,0.08587632,Sure Things
11,175.38,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.011252649,0.1323445,0.12109185,Needs Attention
8,460.82,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.015561298,0.12583807,0.11027677,Needs Attention
7,200.79,0,1,0,Rural,Web,Womens E-Mail,1,1,0,0.0,0.067468226,0.234283,0.16681477,Sure Things
4,316.1,1,0,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,-0.013327919,0.124092184,0.1374201,Lost Causes
7,57.42,0,1,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.104075715,0.18960685,0.08553113,Persuadables
1,172.06,1,0,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.03796141,0.106358334,0.068396926,Needs Attention
3,745.25,1,0,1,Surburban,Multichannel,No E-Mail,0,0,0,0.0,-0.005385421,0.119766764,0.12515219,Lost Causes
5,341.93,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.0010360777,0.06796291,0.06692683,Needs Attention
3,335.61,1,1,0,Rural,Phone,Womens E-Mail,1,0,0,0.0,-0.18451114,0.21534137,0.3998525,Lost Causes
3,339.86,0,1,0,Urban,Phone,Womens E-Mail,1,1,0,0.0,0.06311191,0.17949755,0.116385646,Sure Things
5,212.28,1,0,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,-0.013564777,0.05060518,0.06416996,Lost Causes
11,204.26,1,1,0,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.16093925,0.3129282,0.15198895,Persuadables
1,325.65,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,-0.0041652173,0.22209284,0.22625805,Lost Causes
10,170.37,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.031115105,0.05489228,0.023777174,Needs Attention
10,495.86,1,0,0,Rural,Multichannel,Womens E-Mail,1,1,0,0.0,0.0637566,0.19060794,0.12685134,Sure Things
2,510.85,1,0,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.01857356,0.088622846,0.070049286,Needs Attention
7,100.39,0,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.11091373,0.19311823,0.0822045,Persuadables
5,57.32,0,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.109870784,0.19817051,0.08829973,Persuadables
9,415.19,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.050954625,0.13382472,0.082870096,Sure Things
